date,agg_entropy,agg_flow,disp_flow,agg_drift,agg_level,disp_level_chg,agg_entropy_chg,n_live_contracts,CPUI
2026-02-17,0.3891414793260153,0.12179863286966033,0.1295043785379935,-0.0063808267324634476,-1.8937753142871514,0.22830673267458146,-0.022790148268689858,4,-0.23871612514802532
2026-02-18,0.39106645981738397,0.010077340372068,0.03423289732973456,-0.00559768136637552,-1.884741220340706,0.05645873120390988,0.0019249804913686885,4,-0.812324762390528
2026-02-19,0.41116203430742587,0.13407262193276553,0.06981762437698369,-0.005605795596002101,-1.7894835397882234,0.10339025622954075,0.0200955744900419,4,-0.3510395261450607
2026-02-20,0.4141686557938263,0.015352698395419612,0.05392288032757635,0.0017674015502920548,-1.775506576149053,0.08058313603195692,0.003006621486400407,4,-0.6611996471174865
2026-02-23,0.35047940578010206,0.31043197761599517,0.1613140350029788,-0.03033693109025524,-2.0847300494187344,0.3021971385576141,-0.06368925001372422,4,0.17272812953673297
2026-02-24,0.3237803612505202,0.16454634416689226,0.08648871650485998,-0.029826301762997318,-2.229220117670706,0.1086088026841085,-0.026699044529581883,4,-0.4938582983907604
2026-02-25,0.33998184999945735,0.12080447283615574,0.05952665680714111,-0.025824563839013635,-2.1387709800160533,0.09071512381762269,0.016201488748937176,4,-0.635056646348633
2026-02-26,0.3418161398723943,0.011947142269150545,0.13409415030265148,-0.033252090681478004,-2.130360567879319,0.15538664838596247,0.001834289872936934,4,-0.6126697910969591
2026-02-27,0.35226083095792227,0.05385612509234195,0.02844659120087407,-0.030746419631321346,-2.076504442786977,0.02844659120087407,0.01044469108552798,4,-0.8542549117073827
2026-03-02,0.2797676593659364,0.4134609719980507,0.22834169192072779,-0.028145140828860202,-2.489965414785028,0.22834169192072779,-0.07249317159198587,4,0.41750225470466873
2026-03-03,0.37999833012300205,0.5521284984230004,0.3219751424202203,0.02519590147320585,-1.937836916362027,0.3219751424202203,0.10023067075706565,4,1.359325775377054
2026-03-04,0.3543510389342134,0.13904712054607576,0.07274179292938317,0.008146605436830205,-2.066839922993224,0.09340121304859397,-0.025647291188788668,4,-0.5044017289827152
2026-03-05,0.35535283125792766,0.004742639672846315,0.013805404871995774,0.0075578497230439036,-2.0620972833203774,0.013805404871995774,0.001001792323714279,4,-1.0049003406490418
2026-03-06,0.3951734799129168,0.20302816204312837,0.15156079257060062,0.02868885112736382,-1.859069121277249,0.15156079257060062,0.03982064865498913,4,0.03719327193522045
2026-03-09,0.3816645764537581,0.07226274381302528,0.0475969367064473,0.04829474398026038,-1.9293882411778358,0.14318518953294446,-0.013508903459158672,4,-0.6564169289406512
2026-03-10,0.3987922177601873,0.08412535186344214,0.042878087877756266,0.01372472979683994,-1.845639308788705,0.05751471976232082,0.017127641306429187,4,-0.5937726879184644
2026-03-11,0.40037208791698686,0.00853111438503111,0.02414993615042504,0.026893225832497987,-1.8371081944036742,0.02414993615042504,0.0015798701567995566,4,-0.8221891633943231
2026-03-12,0.4398618555260575,0.18494486466313315,0.11268277500321522,0.04655048593531915,-1.652163329740541,0.11268277500321522,0.039489767609070636,4,-0.0007490773546255288
2026-03-13,0.4451474044328538,0.032154522656305876,0.08144503137779174,0.02729343009267658,-1.6205694592169053,0.10998077653996345,0.005285548906796278,4,-0.43301491354496874
2026-03-16,0.46256004919710236,0.12321732206922975,0.06995805210514017,0.044233783491106765,-1.547608736933074,0.17150917732643833,0.017412644764248586,4,-0.2167547849607052
2026-03-17,0.48916930998658475,0.11934172412389805,0.06860122526366107,0.05246193706543518,-1.4284482037914976,0.0860824301777221,0.026609260789482392,4,-0.1483177524206481
2026-03-18,0.4898619351674785,0.004064457286087908,0.012453473269150776,0.05157164796644634,-1.4244461953051548,0.017483794378583297,0.0006926251808937467,4,-0.5977386103875282
2026-03-19,0.4993445969257616,0.047783656703560114,0.05195362611738047,0.03945376873881108,-1.3766625386015947,0.05195362611738047,0.009482661758283106,4,-0.33411098375003806
2026-03-20,0.5242664957187482,0.1145454814616096,0.05797446538855813,0.05074020498316522,-1.2624435323150853,0.0959992020337013,0.024921898792986563,4,-0.08804202402287603
2026-03-23,0.5173978149009102,0.03370814207797132,0.042005379937081345,0.03797310108011064,-1.2958251992179564,0.06569996855687409,-0.00686868081783798,4,-0.3445068178046988
2026-03-24,0.529912214506958,0.058969545205231684,0.029326288506813573,0.031488394127760784,-1.2368870120833262,0.03471121351730797,0.012514399606047832,4,-0.29387108964095915
2026-03-25,0.5512220318245161,0.09752253686633337,0.05591149985449621,0.04707388632853257,-1.139364475216993,0.05591149985449621,0.0213098173175581,4,-0.05025084502918207
2026-03-26,0.5668380127580334,0.07722771825989379,0.049187333045896,0.05261351518099911,-1.0634863871210876,0.08513040991767801,0.015615980933517237,4,-0.07077858992184649
2026-03-27,0.5673298182390719,0.003819589814528511,0.0235266399513646,0.035345856742844455,-1.0598277758237455,0.030222330739433426,0.0004918054810385541,4,-0.3217527667307765
2026-03-30,0.5673321697871762,1.638590178396279e-05,0.005048508157295517,0.041159448420947105,-1.0598113899219614,0.005048508157295517,2.3515481042402087e-06,4,-0.3943889870330335
2026-03-31,0.567322713909787,6.645298727534026e-05,0.020474213306011624,0.031232900149982687,-1.0598778429092368,0.020474213306011624,-9.45587738920839e-06,4,-0.3407286022142688
2026-04-08,0.4471790491743173,0.05392141679382023,,-0.08883263896178052,-1.6189079239013222,,0.2486638058284447,4,
2026-04-09,0.4471790491743173,0.0,0.0,-0.0644150316057418,-1.6189079239013222,0.0,0.0,4,-0.7812089059448898
2026-04-10,0.4471790491743173,0.0,0.0,-0.0025000000000000022,-1.6189079239013222,0.0,0.0,4,-0.7812089059448898
2026-04-13,0.4471790491743173,0.0,0.0,-0.0025000000000000022,-1.6189079239013222,0.0,0.0,4,-0.7812089059448898
2026-04-21,0.4278399103428035,0.07773716080342075,0.055487811409344306,,-1.710678009388318,0.055487811409344306,-0.13099237483298193,4,-0.4749234240908169
2026-04-22,0.41131903663533215,0.07718280934141515,0.03761580941704254,,-1.7878608187297331,0.03761580941704254,-0.01652087370747135,4,-0.5890028997978343
2026-04-23,0.4131313428978573,0.009148065567459117,0.02695688886778361,,-1.7787495436068648,0.0334227385057956,0.001812306262525154,4,-0.7718557614991552
2026-04-24,0.41143585890998186,0.009140860025605853,0.02657917251973541,0.010000000000000009,-1.7872849975455292,0.042054674387502544,-0.0016954839878754457,4,-0.7783941923630261
2026-04-27,0.41048205489464884,0.0047583362987601305,0.029694578119754667,0.004915764551226824,-1.7920433338442894,0.029694578119754667,-0.0009538040153330152,4,-0.7802572782882393
2026-04-28,0.440791162494462,0.14183613215063517,0.08154910509643187,0.006382237876941737,-1.6523289795112566,0.15495045958662299,0.030309107599813145,4,-0.2019614036650709
2026-04-29,0.475450647043287,0.1561249724692504,0.08823105262410101,0.03620792209725954,-1.4962040070420062,0.08823105262410101,0.034659484548825004,4,-0.040441653468710814
2026-04-30,0.4668259303820185,0.03941628528662627,0.04289758778549303,0.028458928413764625,-1.5356202923286324,0.04289758778549303,-0.008624716661268517,4,-0.4841202876792125
2026-05-01,0.47779120540458775,0.06793318392500565,0.02429635461389447,0.036546052371043636,-1.487204489912399,0.058920095114504446,0.010965275022569276,4,-0.45156999690120464
2026-05-04,0.5560777398834702,0.3606036660140858,0.4984283990998408,0.09665125053155114,-1.1302498082787151,0.6768229078050144,0.07828653447888245,4,2.087109549310115
2026-05-05,0.5466302936256598,0.04692053782251816,0.4255862911956272,0.07213053926856966,-1.1742708100043142,0.4702365750697423,-0.009447446257810355,4,1.1070208325986883
2026-05-06,0.5000607295983815,0.2144389051575659,0.11270341436602399,0.015151025606982501,-1.3879602668783975,0.19887923419988696,-0.0465695640272783,4,0.24995715895460344
2026-05-07,0.497932788298444,0.010280256579057014,0.03070758458492016,0.019439709124004813,-1.397702281797932,0.052620310999243164,-0.0021279412999375413,4,-0.4957014579892398
2026-05-08,0.48812080575560723,0.06416595186745776,0.23439016306977395,0.006497495839469246,-1.4418459621667983,0.2569748858535247,-0.009811982542836772,4,0.3015088337827521
2026-05-11,0.5103651740174748,0.10985392192817786,0.04705764118895136,-0.03712786390646435,-1.3419214884952486,0.06546307340763598,0.022244368261867598,4,-0.17912055432800866
2026-05-12,0.5780412225040484,0.3228247772886649,0.14952207926450745,0.029629036358247415,-1.0190967112065838,0.14952207926450745,0.0676760484865736,4,0.8586809101702846
2026-05-13,0.6128794800069435,0.19604022845933347,0.12495331708394723,0.10691990333585098,-0.8230564827472505,0.12495331708394723,0.03483825750289504,4,0.5982701651173755
2026-05-14,0.6077576112901625,0.04345554581233392,0.1511793994497611,0.10121915317255172,-0.855624264549075,0.18625829985233508,-0.005121868716780997,4,0.3340672731192503
2026-05-15,0.6087310952598908,0.005213456833409601,0.11941980759265698,0.10857486895306977,-0.8512115664096637,0.12870693524884097,0.0009734839697282949,4,0.14164665814579463
2026-05-18,0.6138666485245814,0.028477883798543907,0.033754577466399045,0.09881432835187785,-0.8227336826111198,0.033754577466399045,0.005135553264690618,4,-0.08834027698365092
2026-05-19,0.6282213101606711,0.09286325669311382,0.11507870311126638,0.06085890251782642,-0.729870425918006,0.11507870311126638,0.014354661636089672,4,0.3815161015755171
2026-05-20,0.6067893503381034,0.13213912137226796,0.16446155215619251,-0.008089558226167014,-0.860269927637317,0.24767437330928094,-0.021431959822567626,4,0.5745760449750821
2026-05-21,0.6197669021313646,0.13236892035682782,0.05951365503026369,0.020430650572193287,-0.7692019893312525,0.1473065725672964,0.01297755179326121,4,0.25045435596861726
2026-05-22,0.6528898440440698,0.28892562038929015,0.1484720764968563,0.08694525132797647,-0.4805646532661787,0.16481350841274026,0.03312294191270515,4,1.0096176231340435
2026-05-26,0.6398018366280084,0.13854959840841177,0.17087562120547373,0.047874506550336746,-0.6191142516745906,0.17087562120547373,-0.01308800741606142,4,0.7125718265715788
2026-05-27,0.5905690544008678,0.32512405601746946,0.10347093345631132,-0.04333674409403542,-0.942565428760338,0.22608553931729372,-0.04923278222714056,4,0.7423482744613502
2026-05-28,0.6043017802558197,0.07077463232889286,0.08015662804146537,-0.0020650717009644353,-0.8717907964314451,0.08015662804146537,0.013732725854951888,4,0.13755832774847732
2026-05-29,0.5970854855046445,0.032709107850830185,0.09881759342339562,-0.028394143422937036,-0.9044999042822752,0.09881759342339562,-0.007216294751175245,4,0.09548769509487426
2026-06-01,0.6268110910913952,0.1806131813416135,0.17025294899213086,-0.05777237828206307,-0.7242161615306661,0.19080294984319132,0.029725605586750747,4,0.7640925807962663
2026-06-02,0.6177867997094577,0.060144489802649484,0.04292580311280726,-0.03781358479403933,-0.7842959827063374,0.05694407740190784,-0.0090242913819375,4,0.02603042855583393
2026-06-03,0.6446455796576358,0.234555193664491,0.12493279673417441,0.08546604827724603,-0.56018656166446,0.13998316857493712,0.02685877994817809,4,0.7815299458334438
2026-06-04,0.6338007271628714,0.06793460908174771,0.08318238450690664,0.05870998882726726,-0.6281211707462077,0.08318238450690664,-0.010844852494764412,4,0.23240231402261413
2026-06-05,0.6546353997751011,0.37812830288326177,0.20495571580585592,0.155923346961022,-0.24999286786294592,0.20495571580585592,0.02083467261222971,4,1.4096730671308986
2026-06-08,0.6486667530944954,0.14371233993503044,0.05980991744498605,0.14899198424927917,-0.13029868784588441,0.10625110022158071,-0.005968646680605705,4,0.36553994488250313
2026-06-09,0.6486341107587859,0.00020476694904837645,0.014564363757821002,0.16224996659294277,-0.1304387861679545,0.020101851807818143,-3.264233570954289e-05,4,-0.11106538418852792
2026-06-10,0.6569322350011741,0.1228208587965712,0.08102639046025036,0.0886724694907019,-0.20534447015993917,0.140244257992312,0.008298124242388294,4,0.41814132818111593
2026-06-11,0.6521635472643389,0.10549929205931934,0.0578508066481669,0.07823125259883013,-0.3096181563603652,0.10638160015118533,-0.004768687736835253,4,0.28444433345710857
2026-06-12,0.6365454361246926,0.32947218425474034,0.16599360215734962,-0.09018215449577488,-0.6158106490974132,0.198553066980554,-0.015618111139646285,4,1.1104763363235872
2026-06-15,0.6113674907405943,0.1779382623664228,0.03821648743082654,-0.1593731086289801,-0.7937489114638359,0.03821648743082654,-0.025177945384098344,4,0.25207786381416747
2026-06-16,0.6107880018096038,0.031857628223564236,0.08929987330839868,-0.15694251215378432,-0.7895388906978725,0.11345979158815492,-0.0005794889309904683,4,0.10264488798661832
